Sample:	
Run Date:	11-03-2020 16:52:36
Operator:	Hitachi spectro
Comment:	

Instrument
Model:	U-2010 Spectrophotometer
Serial Number:	9709-014
ROM Version:	2550 00

Instrument Parameters
Measurement Type:	Wavelength Scan
Data Mode:	Abs
Starting Wavelength:	900.0 nm
Ending Wavelength:	200.0 nm
Scan Speed:	100 nm/min
Sampling Interval:	1.0 nm
Slit Width:	2 nm
Lamp Change:	370.0 nm
Baseline Correction:	System
Response:	Medium

Peak Integration
Area Method:	Rectangular
Threshold:	10.0% based on 1 highest peaks
Peak Width:	10.0 nm
Peaks
Peak #	Start (nm)	Apex (nm)	End (nm)	Height (Abs)	Area (Abs*nm)
347.0	0.0277
346.0	0.0286
345.0	0.0297
344.0	0.0308
343.0	0.0317
342.0	0.0325
341.0	0.0332
340.0	0.0340
339.0	0.0348
338.0	0.0352
337.0	0.0352
336.0	0.0355
335.0	0.0358
334.0	0.0361
333.0	0.0361
332.0	0.0363
331.0	0.0363
330.0	0.0360
329.0	0.0358
328.0	0.0358
327.0	0.0356
326.0	0.0350
325.0	0.0344
324.0	0.0340
323.0	0.0337
322.0	0.0332
321.0	0.0327
320.0	0.0324
319.0	0.0319
318.0	0.0314
317.0	0.0310
316.0	0.0308
315.0	0.0306
314.0	0.0302
313.0	0.0298
312.0	0.0298
311.0	0.0298
310.0	0.0298
309.0	0.0302
308.0	0.0305
307.0	0.0309
306.0	0.0314
305.0	0.0321
304.0	0.0328
303.0	0.0337
302.0	0.0348
301.0	0.0361
300.0	0.0373
299.0	0.0383
298.0	0.0397
297.0	0.0412
296.0	0.0429
295.0	0.0445
294.0	0.0464
293.0	0.0482
292.0	0.0499
291.0	0.0523
290.0	0.0551
289.0	0.0581
288.0	0.0615
287.0	0.0658
286.0	0.0710
285.0	0.0768
284.0	0.0833
283.0	0.0908
282.0	0.0991
281.0	0.1084
280.0	0.1186
279.0	0.1292
278.0	0.1402
277.0	0.1519
276.0	0.1642
275.0	0.1770
274.0	0.1906
273.0	0.2048
272.0	0.2197
271.0	0.2352
270.0	0.2507
269.0	0.2662
268.0	0.2817
267.0	0.2971
266.0	0.3118
265.0	0.3259
264.0	0.3398
263.0	0.3532
262.0	0.3663
261.0	0.3791
260.0	0.3912
259.0	0.4025
258.0	0.4138
257.0	0.4246
256.0	0.4355
255.0	0.4459
254.0	0.4564
253.0	0.4678
252.0	0.4800
251.0	0.4951
250.0	0.5140
249.0	0.5397
248.0	0.5745
247.0	0.6229
246.0	0.6891
245.0	0.7804
244.0	0.9031
243.0	1.0660
242.0	1.2798
241.0	1.5513
240.0	1.8729
239.0	2.2007
238.0	2.4685
237.0	2.5686
236.0	2.6198
235.0	2.5686
234.0	2.5686
233.0	2.5376
232.0	2.4318
231.0	2.3372
